,id,original,story_main_num,story_sub_num,koma,who,inner,speaker,what,wakati,emotion,kakimoji,self_anotated,alter_emotion,wakati_sp,subword
877,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ添削してもらえ早熟んか,あっ … じゃあ これ 添削 して もらえ 早熟 ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 添 削 して もらえ 早 熟 んか,あっ … じゃ ##あ これ 添 ##削 して もらえ 早 ##熟 ん か
878,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ改訳してもらえませんか,あっ … じゃあ これ 改訳 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 改 訳 して もらえ ませんか,あっ … じゃ ##あ これ 改 ##訳 して もらえ ませ ん か
879,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ是正してもらえませんか,あっ … じゃあ これ 是正 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 是 正 して もらえ ませんか,あっ … じゃ ##あ これ 是正 して もらえ ませ ん か
880,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ筆削してもらえませんか,あっ … じゃあ これ 筆削 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 筆 削 して もらえ ませんか,あっ … じゃ ##あ これ 筆 ##削 して もらえ ませ ん か
881,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ匡正してもらえませんか,あっ … じゃあ これ 匡正 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 匡 正 して もらえ ませんか,あっ … じゃ ##あ これ 匡 ##正 して もらえ ませ ん か
882,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ改削してもらえませんか,あっ … じゃあ これ 改削 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 改 削 して もらえ ませんか,あっ … じゃ ##あ これ 改 ##削 して もらえ ませ ん か
883,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ手直ししてもらえませんか,あっ … じゃあ これ 手直し して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 手 直し して もらえ ませんか,あっ … じゃ ##あ これ 手 ##直し して もらえ ませ ん か
884,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ修正してもらえませんか,あっ … じゃあ これ 修正 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 修正 して もらえ ませんか,あっ … じゃ ##あ これ 修正 して もらえ ませ ん か
885,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ訂正してもらえませんか,あっ … じゃあ これ 訂正 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 訂正 して もらえ ませんか,あっ … じゃ ##あ これ 訂正 して もらえ ませ ん か
886,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ校閲してもらえませんか,あっ … じゃあ これ 校閲 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 校 閲 して もらえ ませんか,あっ … じゃ ##あ これ 校閲 して もらえ ませ ん か
887,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ規正してもらえませんか,あっ … じゃあ これ 規正 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 規 正 して もらえ ませんか,あっ … じゃ ##あ これ 規 ##正 して もらえ ませ ん か
888,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ加筆してもらえませんか,あっ … じゃあ これ 加筆 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 加 筆 して もらえ ませんか,あっ … じゃ ##あ これ 加筆 して もらえ ませ ん か
889,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ更正してもらえませんか,あっ … じゃあ これ 更正 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 更 正 して もらえ ませんか,あっ … じゃ ##あ これ 更 ##正 して もらえ ませ ん か
890,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ矯正してもらえませんか,あっ … じゃあ これ 矯正 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 矯正 して もらえ ませんか,あっ … じゃ ##あ これ 矯正 して もらえ ませ ん か
891,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ直し物してもらえませんか,あっ … じゃあ これ 直し物 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 直し 物 して もらえ ませんか,あっ … じゃ ##あ これ 直し ##物 して もらえ ませ ん か
892,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ直ししてもらえませんか,あっ … じゃあ これ 直し して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 直し して もらえ ませんか,あっ … じゃ ##あ これ 直し して もらえ ませ ん か
893,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ修訂してもらえませんか,あっ … じゃあ これ 修訂 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 修 訂 して もらえ ませんか,あっ … じゃ ##あ これ 修訂 して もらえ ませ ん か
894,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ是正措置してもらえませんか,あっ … じゃあ これ 是正措置 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 是 正 措 置 して もらえ ませんか,あっ … じゃ ##あ これ 是正措置 して もらえ ませ ん か
895,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ修繕してもらえませんか,あっ … じゃあ これ 修繕 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 修 繕 して もらえ ませんか,あっ … じゃ ##あ これ 修繕 して もらえ ませ ん か
896,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ改善してもらえませんか,あっ … じゃあ これ 改善 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 改善 して もらえ ませんか,あっ … じゃ ##あ これ 改善 して もらえ ませ ん か
897,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ更訂してもらえませんか,あっ … じゃあ これ 更訂 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 更 訂 して もらえ ませんか,あっ … じゃ ##あ これ 更訂 して もらえ ませ ん か
898,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ斧正してもらえませんか,あっ … じゃあ これ 斧正 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 斧 正 して もらえ ませんか,あっ … じゃ ##あ これ 斧 ##正 して もらえ ませ ん か
899,13,FALSE,1,0,2,A,FALSE,A,あっ…じゃあこれ校訂してもらえませんか,あっ … じゃあ これ 校訂 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... じゃあ これ 校 訂 して もらえ ませんか,あっ … じゃ ##あ これ 校訂 して もらえ ませ ん か
900,13,TRUE,1,0,2,A,FALSE,A,あっ… じゃあこれ添削してもらえませんか,あっ … じゃあ これ 添削 して もらえ ませ ん か,喜楽,FALSE,FALSE,,あっ ... ▁じゃあ これ 添 削 して もらえ ませんか,あっ … じゃ ##あ これ 添 ##削 して もらえ ませ ん か
901,14,FALSE,1,0,3,A,TRUE,A,すごい,すごい,恐怖,FALSE,FALSE,,すごい,すごい
902,14,FALSE,1,0,3,A,TRUE,A,物凄まじい,物凄まじい,恐怖,FALSE,FALSE,,物 凄まじい,物凄まじい
903,14,FALSE,1,0,3,A,TRUE,A,悍ましい,悍ましい,恐怖,FALSE,FALSE,,悍 ましい,悍ましい
904,14,FALSE,1,0,3,A,TRUE,A,酷い,酷い,恐怖,FALSE,FALSE,,酷い,酷い
905,14,FALSE,1,0,3,A,TRUE,A,悍ましげ,悍ましげ,恐怖,FALSE,FALSE,,悍 ま しげ,悍ましげ
906,14,FALSE,1,0,3,A,TRUE,A,ひどい,ひどい,恐怖,FALSE,FALSE,,ひどい,ひどい
907,14,FALSE,1,0,3,A,TRUE,A,ものすごい,ものすごい,恐怖,FALSE,FALSE,,ものすごい,もの ##す ##ご ##い
908,14,FALSE,1,0,3,A,TRUE,A,もの恐ろしい,もの恐ろしい,恐怖,FALSE,FALSE,,もの 恐ろしい,もの恐ろしい
909,14,FALSE,1,0,3,A,TRUE,A,恐ろしげ,恐ろしげ,恐怖,FALSE,FALSE,,恐ろし げ,恐 ##ろ ##し ##げ
910,14,FALSE,1,0,3,A,TRUE,A,恐ろしい,恐ろしい,恐怖,FALSE,FALSE,,恐ろしい,恐ろしい
911,14,FALSE,1,0,3,A,TRUE,A,物恐ろしい,物恐ろしい,恐怖,FALSE,FALSE,,物 恐ろしい,物恐ろしい
912,14,FALSE,1,0,3,A,TRUE,A,おぞましい,おぞましい,恐怖,FALSE,FALSE,,お ぞ ましい,お ##ぞ ##ましい
913,14,FALSE,1,0,3,A,TRUE,A,凄じい,凄じい,恐怖,FALSE,FALSE,,凄 じい,凄 ##じ ##い
914,14,FALSE,1,0,3,A,TRUE,A,物凄い,物凄い,恐怖,FALSE,FALSE,,物凄い,物凄い
915,14,FALSE,1,0,3,A,TRUE,A,恐怖を感じた,恐怖を感じた,恐怖,FALSE,FALSE,,恐怖 を感じた,恐怖 ##を ##感 ##じた
916,14,FALSE,1,0,3,A,TRUE,A,非道い,非道い,恐怖,FALSE,FALSE,,非 道 い,非 ##道 ##い
917,14,FALSE,1,0,3,A,TRUE,A,凄まじい,凄まじい,恐怖,FALSE,FALSE,,凄まじい,凄 ##ま ##じ ##い
918,14,FALSE,1,0,3,A,TRUE,A,すさまじい,すさまじい,恐怖,FALSE,FALSE,,す さま じい,す ##さま ##じ ##い
919,14,FALSE,1,0,3,A,TRUE,A,凄い,凄い,恐怖,FALSE,FALSE,,凄い,凄 ##い
920,14,FALSE,1,0,3,A,TRUE,A,物すごい,物すごい,恐怖,FALSE,FALSE,,物 すごい,物 ##す ##ご ##い
921,14,FALSE,1,0,3,A,TRUE,A,恐い,恐い,恐怖,FALSE,FALSE,,恐い,恐 ##い
922,14,FALSE,1,0,3,A,TRUE,A,おどろおどろしい,おどろおどろしい,恐怖,FALSE,FALSE,,お どろ お どろ しい,お ##ど ##ろ ##お ##ど ##ろ ##しい
923,14,FALSE,1,0,3,A,TRUE,A,おっかない,おっかない,恐怖,FALSE,FALSE,,おっ かない,おっ ##かな ##い
924,14,TRUE,1,0,3,A,TRUE,A,怖い,怖い,恐怖,FALSE,FALSE,,怖い,怖い
925,15,FALSE,1,1,0,B,FALSE,B,モディフィケーションしておいたよ,モディフィケーション して おいた よ,喜楽,FALSE,FALSE,,モ ディ フィ ケーション しておいた よ,モデ ##ィ ##フィ ##ケーション して おいた よ
926,15,FALSE,1,1,0,B,FALSE,B,変造しておいたよ,変造 して おいた よ,喜楽,FALSE,FALSE,,変 造 しておいた よ,変 ##造 して おいた よ
927,15,FALSE,1,1,0,B,FALSE,B,改版しておいたよ,改版 して おいた よ,喜楽,FALSE,FALSE,,改 版 しておいた よ,改 ##版 して おいた よ
928,15,FALSE,1,1,0,B,FALSE,B,匡正しておいたよ,匡正 して おいた よ,喜楽,FALSE,FALSE,,匡 正 しておいた よ,匡 ##正 して おいた よ
929,15,FALSE,1,1,0,B,FALSE,B,更訂しておいたよ,更訂 して おいた よ,喜楽,FALSE,FALSE,,更 訂 しておいた よ,更訂 して おいた よ
930,15,FALSE,1,1,0,B,FALSE,B,改善しておいたよ,改善 して おいた よ,喜楽,FALSE,FALSE,,改善 しておいた よ,改善 して おいた よ
931,15,FALSE,1,1,0,B,FALSE,B,改訳しておいたよ,改訳 して おいた よ,喜楽,FALSE,FALSE,,改 訳 しておいた よ,改 ##訳 して おいた よ
932,15,FALSE,1,1,0,B,FALSE,B,補正しておいたよ,補正 して おいた よ,喜楽,FALSE,FALSE,,補正 しておいた よ,補正 して おいた よ
933,15,FALSE,1,1,0,B,FALSE,B,改編しておいたよ,改編 して おいた よ,喜楽,FALSE,FALSE,,改 編 しておいた よ,改編 して おいた よ
934,15,FALSE,1,1,0,B,FALSE,B,改案しておいたよ,改案 して おいた よ,喜楽,FALSE,FALSE,,改 案 しておいた よ,改 ##案 して おいた よ
935,15,FALSE,1,1,0,B,FALSE,B,リビジョンしておいたよ,リビジョン して おいた よ,喜楽,FALSE,FALSE,,リ ビジョン しておいた よ,リ ##ビジョン して おいた よ
936,15,FALSE,1,1,0,B,FALSE,B,修繕しておいたよ,修繕 して おいた よ,喜楽,FALSE,FALSE,,修 繕 しておいた よ,修繕 して おいた よ
937,15,FALSE,1,1,0,B,FALSE,B,変更しておいたよ,変更 して おいた よ,喜楽,FALSE,FALSE,,変更 しておいた よ,変更 して おいた よ
938,15,FALSE,1,1,0,B,FALSE,B,是正しておいたよ,是正 して おいた よ,喜楽,FALSE,FALSE,,是 正 しておいた よ,是正 して おいた よ
939,15,FALSE,1,1,0,B,FALSE,B,改訂しておいたよ,改訂 して おいた よ,喜楽,FALSE,FALSE,,改 訂 しておいた よ,改訂 して おいた よ
940,15,FALSE,1,1,0,B,FALSE,B,是正措置しておいたよ,是正措置 して おいた よ,喜楽,FALSE,FALSE,,是 正 措 置 しておいた よ,是正措置 して おいた よ
941,15,FALSE,1,1,0,B,FALSE,B,手直ししておいたよ,手直し して おいた よ,喜楽,FALSE,FALSE,,手 直し しておいた よ,手 ##直し して おいた よ
942,15,FALSE,1,1,0,B,FALSE,B,修訂しておいたよ,修訂 して おいた よ,喜楽,FALSE,FALSE,,修 訂 しておいた よ,修訂 して おいた よ
943,15,TRUE,1,1,0,B,FALSE,B,添削しておいたよ,添削 して おいた よ,喜楽,FALSE,FALSE,,添 削 しておいた よ,添 ##削 して おいた よ
944,15,FALSE,1,1,0,B,FALSE,B,改削しておいたよ,改削 して おいた よ,喜楽,FALSE,FALSE,,改 削 しておいた よ,改 ##削 して おいた よ
945,15,FALSE,1,1,0,B,FALSE,B,校訂しておいたよ,校訂 して おいた よ,喜楽,FALSE,FALSE,,校 訂 しておいた よ,校訂 して おいた よ
946,15,FALSE,1,1,0,B,FALSE,B,修正しておいたよ,修正 して おいた よ,喜楽,FALSE,FALSE,,修正 しておいた よ,修正 して おいた よ
947,15,FALSE,1,1,0,B,FALSE,B,訂正しておいたよ,訂正 して おいた よ,喜楽,FALSE,FALSE,,訂正 しておいた よ,訂正 して おいた よ
948,15,FALSE,1,1,0,B,FALSE,B,筆削しておいたよ,筆削 して おいた よ,喜楽,FALSE,FALSE,,筆 削 しておいた よ,筆 ##削 して おいた よ
949,15,FALSE,1,1,0,B,FALSE,B,校閲しておいたよ,校閲 して おいた よ,喜楽,FALSE,FALSE,,校 閲 しておいた よ,校閲 して おいた よ
950,15,FALSE,1,1,0,B,FALSE,B,規正しておいたよ,規正 して おいた よ,喜楽,FALSE,FALSE,,規 正 しておいた よ,規 ##正 して おいた よ
951,15,FALSE,1,1,0,B,FALSE,B,加筆しておいたよ,加筆 して おいた よ,喜楽,FALSE,FALSE,,加 筆 しておいた よ,加筆 して おいた よ
952,15,FALSE,1,1,0,B,FALSE,B,更正しておいたよ,更正 して おいた よ,喜楽,FALSE,FALSE,,更 正 しておいた よ,更 ##正 して おいた よ
953,15,FALSE,1,1,0,B,FALSE,B,矯正しておいたよ,矯正 して おいた よ,喜楽,FALSE,FALSE,,矯正 しておいた よ,矯正 して おいた よ
954,15,FALSE,1,1,0,B,FALSE,B,直し物しておいたよ,直し物 して おいた よ,喜楽,FALSE,FALSE,,直し 物 しておいた よ,直し ##物 して おいた よ
955,15,FALSE,1,1,0,B,FALSE,B,直ししておいたよ,直し して おいた よ,喜楽,FALSE,FALSE,,直し しておいた よ,直し して おいた よ
956,15,FALSE,1,1,0,B,FALSE,B,斧正しておいたよ,斧正 して おいた よ,喜楽,FALSE,FALSE,,斧 正 しておいた よ,斧 ##正 して おいた よ
957,15,FALSE,1,1,0,B,FALSE,B,改正しておいたよ,改正 して おいた よ,喜楽,FALSE,FALSE,,改正 しておいた よ,改正 して おいた よ
958,16,TRUE,1,1,0,A,FALSE,A,あ…ありがとうございます,あ … ありがとう ございます,恐怖,FALSE,FALSE,,あ ... ありがとうございます,あ … ありがとう ござい ##ます
959,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう御座有る,あ … ありがとう 御座有る,恐怖,FALSE,FALSE,,あ ... ありがとう 御 座 有る,あ … ありがとう 御 ##座 ##有 ##る
960,16,FALSE,1,1,0,A,FALSE,A,あ…サンキューございます,あ … サンキュー ございます,恐怖,FALSE,FALSE,,あ ... サンキュー ございます,あ … サン ##キュー ござい ##ます
961,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとうでご座る,あ … ありがとう でご座る,恐怖,FALSE,FALSE,,あ ... ありがとう で ご 座る,あ … ありがとう で ##ご ##座 ##る
962,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとうである,あ … ありがとう である,恐怖,FALSE,FALSE,,あ ... ありがとう である,あ … ありがとう である
963,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう在らせられる,あ … ありがとう 在らせられる,恐怖,FALSE,FALSE,,あ ... ありがとう 在 らせ られる,あ … ありがとう 在 ##らせ ##られ ##る
964,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう御座いませ,あ … ありがとう 御座いませ,恐怖,FALSE,FALSE,,あ ... ありがとう 御 座 い ませ,あ … ありがとう 御 ##座 ##い ##ま ##せ
965,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう候う,あ … ありがとう 候う,恐怖,FALSE,FALSE,,あ ... ありがとう 候 う,あ … ありがとう 候 ##う
966,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう有る,あ … ありがとう 有る,恐怖,FALSE,FALSE,,あ ... ありがとう 有る,あ … ありがとう 有る
967,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとうある,あ … ありがとう ある,恐怖,FALSE,FALSE,,あ ... ありがとう ある,あ … ありがとう ある
968,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう存在,あ … ありがとう 存在,恐怖,FALSE,FALSE,,あ ... ありがとう 存在,あ … ありがとう 存在
969,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう御座居る,あ … ありがとう 御座居る,恐怖,FALSE,FALSE,,あ ... ありがとう 御 座 居る,あ … ありがとう 御 ##座 ##居 ##る
970,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう御出でなされる,あ … ありがとう 御出でなされる,恐怖,FALSE,FALSE,,あ ... ありがとう 御 出 で な される,あ … ありがとう 御 ##出 ##で ##な ##さ ##れる
971,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとうお出でなされる,あ … ありがとう お出でなされる,恐怖,FALSE,FALSE,,あ ... ありがとう お 出 で な される,あ … ありがとう お ##出 ##で ##な ##さ ##れる
972,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとうお出でになる,あ … ありがとう お出でになる,恐怖,FALSE,FALSE,,あ ... ありがとう お 出 で になる,あ … ありがとう お ##出 ##で ##に ##なる
973,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう在る,あ … ありがとう 在る,恐怖,FALSE,FALSE,,あ ... ありがとう 在 る,あ … ありがとう 在 ##る
974,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとうご座る,あ … ありがとう ご座る,恐怖,FALSE,FALSE,,あ ... ありがとう ご 座る,あ … ありがとう ご ##座 ##る
975,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう在す,あ … ありがとう 在す,恐怖,FALSE,FALSE,,あ ... ありがとう 在 す,あ … ありがとう 在 ##す
976,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう御座候う,あ … ありがとう 御座候う,恐怖,FALSE,FALSE,,あ ... ありがとう 御 座 候 う,あ … ありがとう 御 ##座 ##候 ##う
977,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとういる,あ … ありがとう いる,恐怖,FALSE,FALSE,,あ ... ありがとう いる,あ … ありがとう いる
978,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう在します,あ … ありがとう 在します,恐怖,FALSE,FALSE,,あ ... ありがとう 在 します,あ … ありがとう 在 ##しま ##す
979,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう御座る,あ … ありがとう 御座る,恐怖,FALSE,FALSE,,あ ... ありがとう 御 座る,あ … ありがとう 御 ##座 ##る
980,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう御座ある,あ … ありがとう 御座ある,恐怖,FALSE,FALSE,,あ ... ありがとう 御 座 ある,あ … ありがとう 御 ##座 ##あ ##る
981,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう御座います,あ … ありがとう 御座います,恐怖,FALSE,FALSE,,あ ... ありがとう 御座います,あ … ありがとう 御 ##座 ##い ##ます
982,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう御出なされる,あ … ありがとう 御出なされる,恐怖,FALSE,FALSE,,あ ... ありがとう 御 出 な される,あ … ありがとう 御 ##出 ##な ##さ ##れる
983,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう御出でになる,あ … ありがとう 御出でになる,恐怖,FALSE,FALSE,,あ ... ありがとう 御 出 で になる,あ … ありがとう 御 ##出 ##で ##に ##なる
984,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとういらせられる,あ … ありがとう いらせられる,恐怖,FALSE,FALSE,,あ ... ありがとう い らせ られる,あ … ありがとう いら ##せ ##られ ##る
985,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとうござ在る,あ … ありがとう ござ在る,恐怖,FALSE,FALSE,,あ ... ありがとう ござ 在 る,あ … ありがとう ご ##ざ ##在 ##る
986,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとういらっしゃる,あ … ありがとう いらっしゃる,恐怖,FALSE,FALSE,,あ ... ありがとう いらっしゃる,あ … ありがとう いら ##っ ##しゃ ##る
987,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう存する,あ … ありがとう 存する,恐怖,FALSE,FALSE,,あ ... ありがとう 存 する,あ … ありがとう 存 ##する
988,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう居る,あ … ありがとう 居る,恐怖,FALSE,FALSE,,あ ... ありがとう 居る,あ … ありがとう 居る
989,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとうご座居る,あ … ありがとう ご座居る,恐怖,FALSE,FALSE,,あ ... ありがとう ご 座 居る,あ … ありがとう ご ##座 ##居 ##る
990,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとうござ有る,あ … ありがとう ござ有る,恐怖,FALSE,FALSE,,あ ... ありがとう ござ 有る,あ … ありがとう ご ##ざ ##有 ##る
991,16,FALSE,1,1,0,A,FALSE,A,あ…ありがとう御座在る,あ … ありがとう 御座在る,恐怖,FALSE,FALSE,,あ ... ありがとう 御 座 在 る,あ … ありがとう 御 ##座 ##在 ##る
992,17,FALSE,1,1,0,A,TRUE,A,悍ましげ,悍ましげ,恐怖,FALSE,FALSE,,悍 ま しげ,悍ましげ
993,17,FALSE,1,1,0,A,TRUE,A,物凄い,物凄い,恐怖,FALSE,FALSE,,物凄い,物凄い
994,17,FALSE,1,1,0,A,TRUE,A,ひどい,ひどい,恐怖,FALSE,FALSE,,ひどい,ひどい
995,17,FALSE,1,1,0,A,TRUE,A,ものすごい,ものすごい,恐怖,FALSE,FALSE,,ものすごい,もの ##す ##ご ##い
996,17,FALSE,1,1,0,A,TRUE,A,酷い,酷い,恐怖,FALSE,FALSE,,酷い,酷い
997,17,FALSE,1,1,0,A,TRUE,A,もの恐ろしい,もの恐ろしい,恐怖,FALSE,FALSE,,もの 恐ろしい,もの恐ろしい
998,17,TRUE,1,1,0,A,TRUE,A,怖い,怖い,恐怖,FALSE,FALSE,,怖い,怖い
999,17,FALSE,1,1,0,A,TRUE,A,物恐ろしい,物恐ろしい,恐怖,FALSE,FALSE,,物 恐ろしい,物恐ろしい
1000,17,FALSE,1,1,0,A,TRUE,A,おぞましい,おぞましい,恐怖,FALSE,FALSE,,お ぞ ましい,お ##ぞ ##ましい
1001,17,FALSE,1,1,0,A,TRUE,A,凄じい,凄じい,恐怖,FALSE,FALSE,,凄 じい,凄 ##じ ##い
1002,17,FALSE,1,1,0,A,TRUE,A,恐い,恐い,恐怖,FALSE,FALSE,,恐い,恐 ##い
1003,17,FALSE,1,1,0,A,TRUE,A,非道い,非道い,恐怖,FALSE,FALSE,,非 道 い,非 ##道 ##い
1004,17,FALSE,1,1,0,A,TRUE,A,凄まじい,凄まじい,恐怖,FALSE,FALSE,,凄まじい,凄 ##ま ##じ ##い
1005,17,FALSE,1,1,0,A,TRUE,A,すさまじい,すさまじい,恐怖,FALSE,FALSE,,す さま じい,す ##さま ##じ ##い
1006,17,FALSE,1,1,0,A,TRUE,A,凄い,凄い,恐怖,FALSE,FALSE,,凄い,凄 ##い
1007,17,FALSE,1,1,0,A,TRUE,A,物すごい,物すごい,恐怖,FALSE,FALSE,,物 すごい,物 ##す ##ご ##い
1008,17,FALSE,1,1,0,A,TRUE,A,恐怖を感じた,恐怖を感じた,恐怖,FALSE,FALSE,,恐怖 を感じた,恐怖 ##を ##感 ##じた
1009,17,FALSE,1,1,0,A,TRUE,A,おっかない,おっかない,恐怖,FALSE,FALSE,,おっ かない,おっ ##かな ##い
1010,17,FALSE,1,1,0,A,TRUE,A,悍ましい,悍ましい,恐怖,FALSE,FALSE,,悍 ましい,悍ましい
1011,17,FALSE,1,1,0,A,TRUE,A,すごい,すごい,恐怖,FALSE,FALSE,,すごい,すごい
1012,17,FALSE,1,1,0,A,TRUE,A,おどろおどろしい,おどろおどろしい,恐怖,FALSE,FALSE,,お どろ お どろ しい,お ##ど ##ろ ##お ##ど ##ろ ##しい
1013,17,FALSE,1,1,0,A,TRUE,A,物凄まじい,物凄まじい,恐怖,FALSE,FALSE,,物 凄まじい,物凄まじい
1014,17,FALSE,1,1,0,A,TRUE,A,恐ろしげ,恐ろしげ,恐怖,FALSE,FALSE,,恐ろし げ,恐 ##ろ ##し ##げ
1015,17,FALSE,1,1,0,A,TRUE,A,恐ろしい,恐ろしい,恐怖,FALSE,FALSE,,恐ろしい,恐ろしい
1016,18,FALSE,1,1,1,B,FALSE,B,Aくん顔色残念んじゃない?ちゃんと寝てる?,A くん 顔色 残念 んじゃ ない ? ちゃん と 寝て る ?,悲哀,FALSE,FALSE,,a くん 顔 色 残念 んじゃない ? ちゃんと 寝てる ?,Ａ くん 顔 ##色 残 ##念 んじゃ ない ？ ちゃん と 寝て る ？
1017,18,FALSE,1,1,1,B,FALSE,B,Aくん顔色有害んじゃない?ちゃんと寝てる?,A くん 顔色 有害 んじゃ ない ? ちゃん と 寝て る ?,悲哀,FALSE,FALSE,,a くん 顔 色 有 害 んじゃない ? ちゃんと 寝てる ?,Ａ くん 顔 ##色 有害 んじゃ ない ？ ちゃん と 寝て る ？
1018,18,FALSE,1,1,1,B,FALSE,B,Aくん顔色危険んじゃない?ちゃんと寝てる?,A くん 顔色 危険 んじゃ ない ? ちゃん と 寝て る ?,悲哀,FALSE,FALSE,,a くん 顔 色 危険 んじゃない ? ちゃんと 寝てる ?,Ａ くん 顔 ##色 危険 んじゃ ない ？ ちゃん と 寝て る ？
1019,18,FALSE,1,1,1,B,FALSE,B,Aくん顔色投機的んじゃない?ちゃんと寝てる?,A くん 顔色 投機的 んじゃ ない ? ちゃん と 寝て る ?,悲哀,FALSE,FALSE,,a くん 顔 色 投 機 的 んじゃない ? ちゃんと 寝てる ?,Ａ くん 顔 ##色 投機 ##的 んじゃ ない ？ ちゃん と 寝て る ？
